,Unnamed: 0,index,image_fn,label_fn,group
1338,1338,192,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/36078/m_3607816_nw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/36078/m_3607816_nw_17_1_20160620.tif,cc6_ne
358,358,739,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207702_se_18_1_20171020.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207702_se_18_1_20171020.tif,cc6_ne
481,481,339,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40075/m_4007509_se_18_1_20170626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40075/m_4007509_se_18_1_20170626.tif,cc6_ne
1253,1253,683,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707748_se_18_1_20140526.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707748_se_18_1_20140526.tif,cc6_ne
234,234,1782,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41077/m_4107709_sw_18_1_20150916.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41077/m_4107709_sw_18_1_20150916.tif,cc6_ne
947,947,1077,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40078/m_4007831_nw_17_1_20150524.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40078/m_4007831_nw_17_1_20150524.tif,cc6_ne
1020,1020,1186,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007858_se_17_1_20170923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007858_se_17_1_20170923.tif,cc6_ne
74,74,25,http://naipblobs.blob.core.windows.net/naip/v002/de/2015/de_100cm_2015/38075/m_3807513_nw_18_1_20150629.tif,https://landcover.blob.core.windows.net/chesapeake/v002/de/2015/de_100cm_2015/38075/m_3807513_nw_18_1_20150629.tif,cc6_ne
1320,1320,9,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/36075/m_3607525_se_18_1_20160708.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/36075/m_3607525_se_18_1_20160708.tif,cc6_ne
1464,1464,884,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40077/m_4007747_ne_18_1_20170709.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40077/m_4007747_ne_18_1_20170709.tif,cc6_ne
365,365,804,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207718_sw_18_1_20171020.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207718_sw_18_1_20171020.tif,cc6_ne
1023,1023,1517,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41076/m_4107607_se_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41076/m_4107607_se_18_1_20150523.tif,cc6_ne
47,47,1983,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41077/m_4107760_ne_18_1_20170612.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41077/m_4107760_ne_18_1_20170612.tif,cc6_ne
89,89,675,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39077/m_3907725_se_18_1_20150716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39077/m_3907725_se_18_1_20150716.tif,cc6_ne
680,680,505,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207604_sw_18_1_20171017.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207604_sw_18_1_20171017.tif,cc6_ne
274,274,183,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38076/m_3807604_sw_18_1_20150724.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38076/m_3807604_sw_18_1_20150724.tif,cc6_ne
562,562,593,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37077/m_3707726_ne_18_1_20160718.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37077/m_3707726_ne_18_1_20160718.tif,cc6_ne
1324,1324,2035,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41078/m_4107809_se_17_1_20170603.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41078/m_4107809_se_17_1_20170603.tif,cc6_ne
48,48,1247,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37080/m_3708008_ne_17_1_20160417.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37080/m_3708008_ne_17_1_20160417.tif,cc6_ne
644,644,622,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207637_nw_18_1_20171004.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207637_nw_18_1_20171004.tif,cc6_ne
166,166,532,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/39078/m_3907853_sw_17_1_20141027.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/39078/m_3907853_sw_17_1_20141027.tif,cc6_ne
414,414,397,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42075/m_4207540_nw_18_1_20130924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42075/m_4207540_nw_18_1_20130924.tif,cc6_ne
21,21,452,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40076/m_4007603_ne_18_1_20170924.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40076/m_4007603_ne_18_1_20170924.tif,cc6_ne
440,440,457,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39076/m_3907617_sw_18_1_20150724.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39076/m_3907617_sw_18_1_20150724.tif,cc6_ne
536,536,719,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39077/m_3907738_ne_18_1_20150722.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39077/m_3907738_ne_18_1_20150722.tif,cc6_ne
37,37,173,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38079/m_3807913_ne_17_1_20160923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38079/m_3807913_ne_17_1_20160923.tif,cc6_ne
706,706,2049,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/39077/m_3907750_ne_18_1_20160711.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/39077/m_3907750_ne_18_1_20160711.tif,cc6_ne
542,542,1246,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37080/m_3708007_se_17_1_20160417.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37080/m_3708007_se_17_1_20160417.tif,cc6_ne
344,344,1532,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38077/m_3807730_sw_18_1_20140815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38077/m_3807730_sw_18_1_20140815.tif,cc6_ne
0,0,442,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42075/m_4207551_se_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42075/m_4207551_se_18_1_20130527.tif,cc6_ne
124,124,829,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707821_nw_17_1_20140827.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707821_nw_17_1_20140827.tif,cc6_ne
270,270,966,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707855_se_17_1_20140922.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707855_se_17_1_20140922.tif,cc6_ne
542,542,31,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39075/m_3907512_nw_18_1_20170609.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39075/m_3907512_nw_18_1_20170609.tif,cc6_ne
140,140,1253,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/43075/m_4307561_nw_18_1_20130619.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/43075/m_4307561_nw_18_1_20130619.tif,cc6_ne
182,182,193,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/38079/m_3807918_ne_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/38079/m_3807918_ne_17_1_20141026.tif,cc6_ne
1356,1356,1193,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37079/m_3707948_nw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37079/m_3707948_nw_17_1_20160620.tif,cc6_ne
663,663,1206,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37079/m_3707951_sw_17_1_20160417.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37079/m_3707951_sw_17_1_20160417.tif,cc6_ne
1059,1059,1166,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40078/m_4007853_se_17_1_20150814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40078/m_4007853_se_17_1_20150814.tif,cc6_ne
692,692,2000,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38079/m_3807955_sw_17_1_20140827.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38079/m_3807955_sw_17_1_20140827.tif,cc6_ne
731,731,1176,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37079/m_3707944_ne_17_1_20140707.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37079/m_3707944_ne_17_1_20140707.tif,cc6_ne
90,90,353,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38080/m_3808056_sw_17_1_20160921.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38080/m_3808056_sw_17_1_20160921.tif,cc6_ne
485,485,773,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207711_ne_18_1_20171018.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207711_ne_18_1_20171018.tif,cc6_ne
955,955,946,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40077/m_4007762_se_18_1_20150504.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40077/m_4007762_se_18_1_20150504.tif,cc6_ne
233,233,1295,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41075/m_4107502_se_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41075/m_4107502_se_18_1_20150523.tif,cc6_ne
222,222,139,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42074/m_4207426_nw_18_1_20130527.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42074/m_4207426_nw_18_1_20130527.tif,cc6_ne
681,681,664,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42076/m_4207647_sw_18_1_20171002.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42076/m_4207647_sw_18_1_20171002.tif,cc6_ne
495,495,971,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42077/m_4207760_se_18_1_20130620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42077/m_4207760_se_18_1_20130620.tif,cc6_ne
575,575,697,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37077/m_3707752_ne_18_1_20140814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37077/m_3707752_ne_18_1_20140814.tif,cc6_ne
1061,1061,802,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707814_se_17_1_20140827.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707814_se_17_1_20140827.tif,cc6_ne
973,973,1084,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40078/m_4007833_ne_17_1_20150908.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40078/m_4007833_ne_17_1_20150908.tif,cc6_ne
301,301,1682,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107648_sw_18_1_20170517.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107648_sw_18_1_20170517.tif,cc6_ne
749,749,254,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207504_se_18_1_20170904.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207504_se_18_1_20170904.tif,cc6_ne
1380,1380,322,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37076/m_3707609_se_18_1_20160626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37076/m_3707609_se_18_1_20160626.tif,cc6_ne
728,728,1343,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37080/m_3708050_se_17_1_20141026.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37080/m_3708050_se_17_1_20141026.tif,cc6_ne
1528,1528,1259,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40079/m_4007939_ne_17_1_20171001.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40079/m_4007939_ne_17_1_20171001.tif,cc6_ne
1023,1023,492,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37076/m_3707662_sw_18_1_20160723.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37076/m_3707662_sw_18_1_20160723.tif,cc6_ne
221,221,805,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39078/m_3907821_nw_17_1_20150716.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39078/m_3907821_nw_17_1_20150716.tif,cc6_ne
993,993,805,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/37078/m_3707815_nw_17_1_20141017.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/37078/m_3707815_nw_17_1_20141017.tif,cc6_ne
794,794,16,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39075/m_3907505_ne_18_1_20170611.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39075/m_3907505_ne_18_1_20170611.tif,cc6_ne
68,68,861,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40077/m_4007741_nw_18_1_20170509.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40077/m_4007741_nw_18_1_20170509.tif,cc6_ne
325,325,1511,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41076/m_4107606_ne_18_1_20170923.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41076/m_4107606_ne_18_1_20170923.tif,cc6_ne
752,752,835,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207726_se_18_1_20171020.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207726_se_18_1_20171020.tif,cc6_ne
360,360,105,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38075/m_3807546_se_18_1_20170611.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38075/m_3807546_se_18_1_20170611.tif,cc6_ne
126,126,1093,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40078/m_4007835_nw_17_1_20150814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40078/m_4007835_nw_17_1_20150814.tif,cc6_ne
463,463,400,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/38077/m_3807740_sw_18_1_20150814.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/38077/m_3807740_sw_18_1_20150814.tif,cc6_ne
457,457,444,http://naipblobs.blob.core.windows.net/naip/v002/md/2015/md_100cm_2015/39075/m_3907557_ne_18_1_20150815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2015/md_100cm_2015/39075/m_3907557_ne_18_1_20150815.tif,cc6_ne
270,270,278,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42075/m_4207510_se_18_1_20170925.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42075/m_4207510_se_18_1_20170925.tif,cc6_ne
572,572,719,http://naipblobs.blob.core.windows.net/naip/v002/ny/2013/ny_100cm_2013/42076/m_4207661_se_18_1_20130719.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2013/ny_100cm_2013/42076/m_4207661_se_18_1_20130719.tif,cc6_ne
1036,1036,175,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/39077/m_3907715_ne_18_1_20170519.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/39077/m_3907715_ne_18_1_20170519.tif,cc6_ne
97,97,775,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/39077/m_3907762_ne_18_1_20170730.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/39077/m_3907762_ne_18_1_20170730.tif,cc6_ne
1270,1270,884,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707835_ne_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707835_ne_17_1_20160620.tif,cc6_ne
6,6,188,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/36078/m_3607815_nw_17_1_20160620.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/36078/m_3607815_nw_17_1_20160620.tif,cc6_ne
1128,1128,1772,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41077/m_4107707_nw_18_1_20150523.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41077/m_4107707_nw_18_1_20150523.tif,cc6_ne
867,867,366,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40075/m_4007525_se_18_1_20150503.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40075/m_4007525_se_18_1_20150503.tif,cc6_ne
241,241,80,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/37080/m_3708030_se_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/37080/m_3708030_se_17_1_20160905.tif,cc6_ne
306,306,1109,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37079/m_3707927_nw_17_1_20160417.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37079/m_3707927_nw_17_1_20160417.tif,cc6_ne
987,987,1324,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/41075/m_4107511_sw_18_1_20150907.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/41075/m_4107511_sw_18_1_20150907.tif,cc6_ne
289,289,266,http://naipblobs.blob.core.windows.net/naip/v002/wv/2016/wv_100cm_2016/38079/m_3807939_nw_17_1_20160905.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2016/wv_100cm_2016/38079/m_3807939_nw_17_1_20160905.tif,cc6_ne
12,12,1581,http://naipblobs.blob.core.windows.net/naip/v002/va/2014/va_100cm_2014/38077/m_3807746_ne_18_1_20140815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2014/va_100cm_2014/38077/m_3807746_ne_18_1_20140815.tif,cc6_ne
369,369,259,http://naipblobs.blob.core.windows.net/naip/v002/md/2017/md_100cm_2017/38076/m_3807625_ne_18_1_20170626.tif,https://landcover.blob.core.windows.net/chesapeake/v002/md/2017/md_100cm_2017/38076/m_3807625_ne_18_1_20170626.tif,cc6_ne
182,182,844,http://naipblobs.blob.core.windows.net/naip/v002/va/2016/va_100cm_2016/37078/m_3707825_ne_17_1_20160815.tif,https://landcover.blob.core.windows.net/chesapeake/v002/va/2016/va_100cm_2016/37078/m_3707825_ne_17_1_20160815.tif,cc6_ne
262,262,414,http://naipblobs.blob.core.windows.net/naip/v002/wv/2014/wv_100cm_2014/39077/m_3907750_se_18_1_20141028.tif,https://landcover.blob.core.windows.net/chesapeake/v002/wv/2014/wv_100cm_2014/39077/m_3907750_se_18_1_20141028.tif,cc6_ne
267,267,1181,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/40078/m_4007857_nw_17_1_20171001.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/40078/m_4007857_nw_17_1_20171001.tif,cc6_ne
557,557,963,http://naipblobs.blob.core.windows.net/naip/v002/pa/2015/pa_100cm_2015/40078/m_4007802_sw_17_1_20151011.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2015/pa_100cm_2015/40078/m_4007802_sw_17_1_20151011.tif,cc6_ne
876,876,771,http://naipblobs.blob.core.windows.net/naip/v002/ny/2017/ny_100cm_2017/42077/m_4207710_se_18_1_20171020.tif,https://landcover.blob.core.windows.net/chesapeake/v002/ny/2017/ny_100cm_2017/42077/m_4207710_se_18_1_20171020.tif,cc6_ne
1022,1022,1999,http://naipblobs.blob.core.windows.net/naip/v002/pa/2017/pa_100cm_2017/41077/m_4107764_ne_18_1_20171003.tif,https://landcover.blob.core.windows.net/chesapeake/v002/pa/2017/pa_100cm_2017/41077/m_4107764_ne_18_1_20171003.tif,cc6_ne
